city,timestamp,temperature,season
New York,2010-03-21,8.310621038150131,spring
New York,2010-03-22,7.724772647394606,spring
New York,2010-03-23,7.000250501384743,spring
New York,2010-03-24,16.380699136740418,spring
New York,2010-03-25,7.247005109668864,spring
New York,2010-03-26,5.814905355035338,spring
New York,2010-03-27,8.371467158722934,spring
New York,2010-03-28,4.81593983400758,spring
New York,2010-03-29,11.379746979319062,spring
New York,2010-03-30,14.144524158838614,spring
New York,2010-03-31,9.034822028542509,spring
New York,2010-04-01,11.703902691084952,spring
New York,2010-04-02,15.858331577292649,spring
New York,2010-04-03,11.903917786575734,spring
New York,2010-04-04,18.158849110548402,spring
New York,2010-04-05,7.122316831173647,spring
New York,2010-04-06,12.5922929645383,spring
New York,2010-04-07,11.294837085014006,spring
New York,2010-04-08,12.006007533983738,spring
New York,2010-04-09,0.8228017876596354,spring
New York,2010-04-10,9.92975944889031,spring
New York,2010-04-11,11.023915821839545,spring
New York,2010-04-12,7.195360626187267,spring
New York,2010-04-13,5.565942584198463,spring
New York,2010-04-14,21.17633720898305,spring
New York,2010-04-15,10.401807110116478,spring
New York,2010-04-16,6.0227697238944184,spring
New York,2010-04-17,14.718432997596908,spring
New York,2010-04-18,11.49521455122995,spring
New York,2010-04-19,12.383194677601006,spring
New York,2010-04-20,12.986103681899408,spring
New York,2010-04-21,11.166230579535668,spring
New York,2010-04-22,15.81881231212371,spring
New York,2010-04-23,9.27176023778894,spring
New York,2010-04-24,4.110464877937087,spring
New York,2010-04-25,11.791498867900307,spring
New York,2010-04-26,13.835442755774952,spring
New York,2010-04-27,8.426004933263682,spring
New York,2010-04-28,9.359431569309674,spring
New York,2010-04-29,22.40779213245676,spring
New York,2010-04-30,9.143146829315235,spring
New York,2010-05-01,8.535642263139964,spring
New York,2010-05-02,19.206195077393474,spring
New York,2010-05-03,13.21099106840677,spring
New York,2010-05-04,9.765494214863766,spring
New York,2010-05-05,5.330400928097093,spring
New York,2010-05-06,8.058035317366297,spring
New York,2010-05-07,8.094378871347827,spring
New York,2010-05-08,12.14856780146678,spring
New York,2010-05-09,14.334441934880438,spring
New York,2010-05-10,12.222188544827093,spring
New York,2010-05-11,5.454124399077238,spring
New York,2010-05-12,8.516616755211489,spring
New York,2010-05-13,5.3511093433665025,spring
New York,2010-05-14,11.28034231571107,spring
New York,2010-05-15,9.491616416640657,spring
New York,2010-05-16,7.105167301112802,spring
New York,2010-05-17,7.395368528366783,spring
New York,2010-05-18,16.56351471711723,spring
New York,2010-05-19,1.5730718816308418,spring
New York,2010-05-20,11.724125627874347,spring
New York,2010-05-21,4.130348128821381,spring
New York,2010-05-22,11.496734134260713,spring
New York,2010-05-23,5.149665896326782,spring
New York,2010-05-24,11.164126208668572,spring
New York,2010-05-25,2.730847169370544,spring
New York,2010-05-26,12.128180036283196,spring
New York,2010-05-27,0.14114896793913623,spring
New York,2010-05-28,11.709657227860951,spring
New York,2010-05-29,13.018121451543362,spring
New York,2010-05-30,14.210369600880782,spring
New York,2010-05-31,9.828594992034494,spring
New York,2010-06-01,26.42818012968855,summer
New York,2010-06-02,17.199085687543487,summer
New York,2010-06-03,9.342101329393106,summer
New York,2010-06-04,31.864085238181836,summer
New York,2010-06-05,21.61623210952842,summer
New York,2010-06-06,15.735949549431801,summer
New York,2010-06-07,29.828055838718434,summer
New York,2010-06-08,18.313328300448948,summer
New York,2010-06-09,20.018813415219178,summer
New York,2010-06-10,24.53627653055326,summer
New York,2010-06-11,30.181994877290332,summer
New York,2010-06-12,18.96700965986272,summer
New York,2010-06-13,24.251489775491933,summer
New York,2010-06-14,27.5581548743449,summer
New York,2010-06-15,26.01041631188315,summer
New York,2010-06-16,25.771993505880065,summer
New York,2010-06-17,26.73495604220811,summer
New York,2010-06-18,35.04395108448347,summer
New York,2010-06-19,20.803308373901032,summer
New York,2010-06-20,23.856912340192135,summer
New York,2010-06-21,31.14465339408496,summer
New York,2010-06-22,25.266428444479452,summer
New York,2010-06-23,28.801958601751497,summer
New York,2010-06-24,22.24901343579561,summer
New York,2010-06-25,18.464436317733835,summer
New York,2010-06-26,17.892572970998685,summer
New York,2010-06-27,25.80005934943066,summer
New York,2010-06-28,26.091278070258625,summer
New York,2010-06-29,23.37738033538974,summer
New York,2010-06-30,26.996685067213235,summer
New York,2010-07-01,24.622880092879225,summer
New York,2010-07-02,18.09968755950296,summer
New York,2010-07-03,32.221178279241165,summer
New York,2010-07-04,24.915125132497856,summer
New York,2010-07-05,29.078015646184618,summer
New York,2010-07-06,23.833449376211412,summer
New York,2010-07-07,32.938616379432275,summer
New York,2010-07-08,26.92045954324301,summer
New York,2010-07-09,24.7627467589275,summer
New York,2010-07-10,32.420325519577766,summer
New York,2010-07-11,22.09302830228994,summer
New York,2010-07-12,25.33975805470043,summer
New York,2010-07-13,23.726555540804554,summer
New York,2010-07-14,27.944253799812394,summer
New York,2010-07-15,30.76830203570306,summer
New York,2010-07-16,22.729983748033877,summer
New York,2010-07-17,23.206916993937305,summer
New York,2010-07-18,25.264061114634284,summer
New York,2010-07-19,28.07579126849499,summer
New York,2010-07-20,29.104704778440336,summer
New York,2010-07-21,21.249783734423616,summer
New York,2010-07-22,29.781435023511456,summer
New York,2010-07-23,23.669652909707622,summer
New York,2010-07-24,18.534786092920445,summer
New York,2010-07-25,19.316618008774675,summer
New York,2010-07-26,29.48341258750626,summer
New York,2010-07-27,21.578072143406036,summer
New York,2010-07-28,30.026494484882782,summer
New York,2010-07-29,24.014631125689426,summer
New York,2010-07-30,26.14107016435885,summer
New York,2010-07-31,23.392614767193656,summer
New York,2010-08-01,19.823150557550264,summer
New York,2010-08-02,36.19538987674636,summer
New York,2010-08-03,21.420440605483645,summer
New York,2010-08-04,26.143082010417917,summer
New York,2010-08-05,24.390641370935516,summer
New York,2010-08-06,33.40828388083173,summer
New York,2010-08-07,20.511981206913653,summer
New York,2010-08-08,34.703106841980045,summer
New York,2010-08-09,31.838963126832205,summer
New York,2010-08-10,30.801590247679997,summer
New York,2010-08-11,28.265179790937353,summer
New York,2010-08-12,27.49605322271,summer
New York,2010-08-13,32.37297942996274,summer
New York,2010-08-14,22.12420041137941,summer
New York,2010-08-15,25.736381698732245,summer
New York,2010-08-16,24.99647143866366,summer
New York,2010-08-17,21.762415554590756,summer
New York,2010-08-18,31.526003755243615,summer
New York,2010-08-19,23.92081205472109,summer
New York,2010-08-20,16.960358949221895,summer
New York,2010-08-21,15.947707465419562,summer
New York,2010-08-22,24.349676068544117,summer
New York,2010-08-23,29.137827383801444,summer
New York,2010-08-24,18.800708636131255,summer
New York,2010-08-25,30.495466888880124,summer
New York,2010-08-26,34.89692564023712,summer
New York,2010-08-27,27.28918497249965,summer
New York,2010-08-28,19.945086978232,summer
New York,2010-08-29,21.902379373493122,summer
New York,2010-08-30,16.33630490398295,summer
New York,2010-08-31,17.611895193341915,summer
New York,2010-09-01,15.192979745373428,autumn
New York,2010-09-02,16.811478509829712,autumn
New York,2010-09-03,13.889011089117322,autumn
New York,2010-09-04,15.446214751203968,autumn
New York,2010-09-05,16.941609015732208,autumn
New York,2010-09-06,23.818905871847576,autumn
New York,2010-09-07,12.571528630968695,autumn
New York,2010-09-08,22.762501567871382,autumn
New York,2010-09-09,14.05496340907326,autumn
New York,2010-09-10,14.010556613930396,autumn
New York,2010-09-11,16.388618207090357,autumn
New York,2010-09-12,16.593698317497186,autumn
New York,2010-09-13,20.04680324578891,autumn
New York,2010-09-14,6.632365675407236,autumn
New York,2010-09-15,19.3513225265523,autumn
New York,2010-09-16,20.37355186431464,autumn
New York,2010-09-17,13.747920632787288,autumn
New York,2010-09-18,21.44222419320613,autumn
New York,2010-09-19,21.81348291676283,autumn
New York,2010-09-20,11.996723016278342,autumn
New York,2010-09-21,21.45351067473996,autumn
New York,2010-09-22,7.147862083987299,autumn
New York,2010-09-23,16.956628449024677,autumn
New York,2010-09-24,18.163804860331574,autumn
New York,2010-09-25,13.149499590777118,autumn
New York,2010-09-26,18.54094891366673,autumn
New York,2010-09-27,10.936368896173835,autumn
New York,2010-09-28,15.709675922370657,autumn
New York,2010-09-29,25.31126373724221,autumn
New York,2010-09-30,19.64328038431009,autumn
New York,2010-10-01,19.597900329667695,autumn
New York,2010-10-02,21.45216101286784,autumn
New York,2010-10-03,10.343527628191861,autumn
New York,2010-10-04,11.65747338362005,autumn
New York,2010-10-05,3.243402122112215,autumn
New York,2010-10-06,14.823240804023422,autumn
New York,2010-10-07,13.988758831137067,autumn
New York,2010-10-08,19.760234291669974,autumn
New York,2010-10-09,16.713514877222426,autumn
New York,2010-10-10,20.928546480723295,autumn
New York,2010-10-11,7.535157886325626,autumn
New York,2010-10-12,15.4650304303649,autumn
New York,2010-10-13,25.65935077223069,autumn
New York,2010-10-14,20.509383206923758,autumn
New York,2010-10-15,9.837676891467193,autumn
New York,2010-10-16,14.203548718770936,autumn
New York,2010-10-17,12.389084348669858,autumn
New York,2010-10-18,6.185692038544637,autumn
New York,2010-10-19,14.120761751612854,autumn
New York,2010-10-20,12.048054150971849,autumn
New York,2010-10-21,13.196240649884789,autumn
New York,2010-10-22,17.3084076565576,autumn
New York,2010-10-23,22.57099966165632,autumn
New York,2010-10-24,13.340841491187158,autumn
New York,2010-10-25,13.727857141170864,autumn
New York,2010-10-26,14.109764778498965,autumn
New York,2010-10-27,7.147208437382099,autumn
New York,2010-10-28,10.15158515301103,autumn
New York,2010-10-29,14.42275609138635,autumn
New York,2010-10-30,17.49124628810258,autumn
New York,2010-10-31,22.041507667035162,autumn
New York,2010-11-01,16.980029963802682,autumn
New York,2010-11-02,13.558264977328365,autumn
New York,2010-11-03,5.2362737317333465,autumn
New York,2010-11-04,8.844305745731127,autumn
New York,2010-11-05,18.587001695534408,autumn
New York,2010-11-06,17.843163073246394,autumn
New York,2010-11-07,6.9141906948947,autumn
New York,2010-11-08,15.586981832435278,autumn
New York,2010-11-09,15.736316675392658,autumn
New York,2010-11-10,17.31322468227683,autumn
New York,2010-11-11,12.383636964344355,autumn
New York,2010-11-12,2.6425800737341483,autumn
New York,2010-11-13,21.81046655696389,autumn
New York,2010-11-14,21.822843772710122,autumn
New York,2010-11-15,22.549184958993024,autumn
New York,2010-11-16,11.590048271398246,autumn
New York,2010-11-17,13.950386358529244,autumn
New York,2010-11-18,13.129180468934168,autumn
New York,2010-11-19,13.911232880674312,autumn
New York,2010-11-20,17.221518384643606,autumn
New York,2010-11-21,19.46775690764919,autumn
New York,2010-11-22,14.801949564460868,autumn
New York,2010-11-23,13.681919683660174,autumn
New York,2010-11-24,21.855744336914448,autumn
New York,2010-11-25,23.83568843639383,autumn
New York,2010-11-26,14.875688244636272,autumn
New York,2010-11-27,12.999628529616013,autumn
New York,2010-11-28,13.271995888229124,autumn
New York,2010-11-29,17.043942868926237,autumn
New York,2010-11-30,6.345209846615923,autumn
New York,2010-12-01,-2.4646623447797418,winter
New York,2010-12-02,-4.635681218601794,winter
New York,2010-12-03,6.149288032861808,winter
New York,2010-12-04,7.822768028988864,winter
New York,2010-12-05,-0.1774125456217335,winter
New York,2010-12-06,2.3378950551584947,winter
New York,2010-12-07,1.785798119163439,winter
New York,2010-12-08,-0.3206560833938329,winter
New York,2010-12-09,5.1643240175828105,winter
New York,2010-12-10,-5.687330851434913,winter
New York,2010-12-11,4.047241020231007,winter
New York,2010-12-12,1.791471422927999,winter
New York,2010-12-13,5.801036981736077,winter
New York,2010-12-14,-0.6940025879967203,winter
New York,2010-12-15,4.068714677187928,winter
New York,2010-12-16,-5.207696585141546,winter
New York,2010-12-17,-4.878688662383054,winter
New York,2010-12-18,-10.327075710159077,winter
New York,2010-12-19,-2.7775101669904405,winter
New York,2010-12-20,7.466917204159861,winter
New York,2010-12-21,5.472066332252911,winter
New York,2010-12-22,8.935773533241688,winter
New York,2010-12-23,4.701513461231031,winter
New York,2010-12-24,-7.802584735180449,winter
New York,2010-12-25,-7.091680815192519,winter
New York,2010-12-26,3.4344630407517696,winter
New York,2010-12-27,-7.341397323097924,winter
New York,2010-12-28,6.8865023722080565,winter
New York,2010-12-29,-3.582181749057283,winter
New York,2010-12-30,-6.29064382302229,winter
New York,2010-12-31,-1.5477892823403545,winter
New York,2011-01-01,5.085237983470089,winter
New York,2011-01-02,-2.106505390547149,winter
New York,2011-01-03,-3.8008522543812955,winter
New York,2011-01-04,-0.4498466259888162,winter
New York,2011-01-05,-4.011828440283737,winter
New York,2011-01-06,-4.353807490469121,winter
New York,2011-01-07,-5.051303959492311,winter
New York,2011-01-08,-2.6203191585327623,winter
New York,2011-01-09,1.25936045628794,winter
New York,2011-01-10,10.858409212328583,winter
New York,2011-01-11,0.5444932604393335,winter
New York,2011-01-12,-5.388106339283436,winter
New York,2011-01-13,-0.43187905458469766,winter
New York,2011-01-14,0.3855505932236167,winter
New York,2011-01-15,-0.2646985853136581,winter
New York,2011-01-16,1.0631649679933237,winter
New York,2011-01-17,1.1213590764810257,winter
New York,2011-01-18,6.507746707641258,winter
New York,2011-01-19,4.075915065899373,winter
New York,2011-01-20,0.6154781445386521,winter
New York,2011-01-21,-1.847712923685575,winter
New York,2011-01-22,2.301232559740585,winter
New York,2011-01-23,1.9599650474413,winter
New York,2011-01-24,-5.245384686737569,winter
New York,2011-01-25,4.158993624838886,winter
New York,2011-01-26,-1.4055278358376104,winter
New York,2011-01-27,1.123425044543807,winter
New York,2011-01-28,0.44161216616563165,winter
New York,2011-01-29,1.4757258196572445,winter
New York,2011-01-30,-0.8089184745510564,winter
New York,2011-01-31,7.009539713518342,winter
New York,2011-02-01,5.627270692141249,winter
New York,2011-02-02,-3.123758617804283,winter
New York,2011-02-03,-1.1326665963744533,winter
New York,2011-02-04,-7.9655507419410965,winter
New York,2011-02-05,1.164480457307103,winter
New York,2011-02-06,-1.6689974032835049,winter
New York,2011-02-07,-0.49318043437963693,winter
New York,2011-02-08,-0.8423020958514366,winter
New York,2011-02-09,4.373440697191576,winter
New York,2011-02-10,0.44393402483001726,winter
New York,2011-02-11,-7.135520968545426,winter
New York,2011-02-12,2.4234219415806595,winter
New York,2011-02-13,-8.433377827649622,winter
New York,2011-02-14,5.638847329095955,winter
New York,2011-02-15,3.077343705322835,winter
New York,2011-02-16,-5.5001609654396155,winter
New York,2011-02-17,1.3614708851175026,winter
New York,2011-02-18,-2.051548152796441,winter
New York,2011-02-19,6.046794317685491,winter
New York,2011-02-20,5.483466075274998,winter
New York,2011-02-21,0.0002784119713699066,winter
New York,2011-02-22,-10.81112431313235,winter
New York,2011-02-23,0.7579576598222727,winter
New York,2011-02-24,-3.216652712408436,winter
New York,2011-02-25,7.505162001077185,winter
New York,2011-02-26,-3.2592144205701845,winter
New York,2011-02-27,-5.596309407144389,winter
New York,2011-02-28,-1.8036494556094214,winter
New York,2011-03-01,15.670673988159862,spring
New York,2011-03-02,15.486347873147944,spring
New York,2011-03-03,9.272112512067661,spring
New York,2011-03-04,15.321776029895421,spring
New York,2011-03-05,8.058727960989412,spring
New York,2011-03-06,8.671910858729065,spring
New York,2011-03-07,6.911694916122421,spring
New York,2011-03-08,2.5767051718147584,spring
New York,2011-03-09,6.732652482558143,spring
New York,2011-03-10,2.723422993379229,spring
New York,2011-03-11,12.479719445756789,spring
New York,2011-03-12,3.115829033974787,spring
New York,2011-03-13,11.910838182867295,spring
New York,2011-03-14,17.347067213096903,spring
New York,2011-03-15,15.705178987344766,spring
New York,2011-03-16,12.329748791129143,spring
New York,2011-03-17,6.359585458574104,spring
New York,2011-03-18,15.193251584213716,spring
New York,2011-03-19,14.941103097048167,spring
New York,2011-03-20,15.244605567351812,spring
New York,2011-03-21,14.458790538740976,spring
New York,2011-03-22,8.934884529901204,spring
New York,2011-03-23,9.91675350056189,spring
New York,2011-03-24,9.678000540051283,spring
New York,2011-03-25,0.5935150123730484,spring
New York,2011-03-26,11.675333791396262,spring
New York,2011-03-27,12.680468407096182,spring
New York,2011-03-28,7.789366295345329,spring
New York,2011-03-29,16.07528695972397,spring
New York,2011-03-30,10.64757137501302,spring
New York,2011-03-31,11.776981387998092,spring
New York,2011-04-01,8.045280896278962,spring
New York,2011-04-02,9.331324432894924,spring
New York,2011-04-03,-0.8235687606074258,spring
New York,2011-04-04,0.33066610613617264,spring
New York,2011-04-05,5.719172212189634,spring
New York,2011-04-06,5.288426753860645,spring
New York,2011-04-07,13.240312904948528,spring
New York,2011-04-08,10.152326960112037,spring
New York,2011-04-09,13.689693211592052,spring
New York,2011-04-10,4.4553556135468675,spring
New York,2011-04-11,17.07201855952728,spring
New York,2011-04-12,-0.4357729482649688,spring
New York,2011-04-13,4.659082315906225,spring
New York,2011-04-14,19.082901290610074,spring
New York,2011-04-15,1.3626166617844575,spring
New York,2011-04-16,14.554220611437508,spring
New York,2011-04-17,17.95625985680691,spring
New York,2011-04-18,10.163587267588904,spring
New York,2011-04-19,3.6130559215432303,spring
New York,2011-04-20,13.259665377581069,spring
New York,2011-04-21,6.268575026906465,spring
New York,2011-04-22,11.039530927351008,spring
New York,2011-04-23,7.1626883160914145,spring
New York,2011-04-24,-0.06570019657500303,spring
New York,2011-04-25,2.2570155842188457,spring
New York,2011-04-26,2.9452133554273274,spring
New York,2011-04-27,14.867284925800016,spring
New York,2011-04-28,10.949786683681808,spring
New York,2011-04-29,8.700301387758282,spring
New York,2011-04-30,9.025514972406878,spring
New York,2011-05-01,2.852868789098495,spring
New York,2011-05-02,9.118062682485592,spring
New York,2011-05-03,1.303642707271468,spring
New York,2011-05-04,9.82851582687747,spring
New York,2011-05-05,5.640894110339577,spring
New York,2011-05-06,17.74434400979952,spring
New York,2011-05-07,2.3794961688562637,spring
New York,2011-05-08,7.3200708291736545,spring
New York,2011-05-09,7.053643461915133,spring
New York,2011-05-10,4.7524481485617684,spring
New York,2011-05-11,17.69261183702581,spring
New York,2011-05-12,5.646216553591808,spring
New York,2011-05-13,8.507017161297007,spring
New York,2011-05-14,17.1821070996415,spring
New York,2011-05-15,8.072900314820828,spring
New York,2011-05-16,-4.676584241636309,spring
New York,2011-05-17,17.464012937581792,spring
New York,2011-05-18,9.536417426636891,spring
New York,2011-05-19,9.200863488262879,spring
New York,2011-05-20,10.532987828792509,spring
New York,2011-05-21,4.617977927251696,spring
New York,2011-05-22,6.641506844866353,spring
New York,2011-05-23,3.298097776601142,spring
New York,2011-05-24,7.3892777309297095,spring
New York,2011-05-25,5.963666107549759,spring
New York,2011-05-26,9.034515688147657,spring
New York,2011-05-27,14.397513031068229,spring
New York,2011-05-28,9.644409287419617,spring
New York,2011-05-29,9.778945337469885,spring
New York,2011-05-30,10.06829807161874,spring
New York,2011-05-31,4.491514670582337,spring
New York,2011-06-01,16.610691768686344,summer
New York,2011-06-02,23.566348674577867,summer
New York,2011-06-03,29.01707085125754,summer
New York,2011-06-04,26.730999481859914,summer
New York,2011-06-05,22.97560289589711,summer
New York,2011-06-06,26.720696005606154,summer
New York,2011-06-07,23.602734623411983,summer
New York,2011-06-08,20.014030026840466,summer
New York,2011-06-09,23.081253815771717,summer
New York,2011-06-10,25.271448830098745,summer
New York,2011-06-11,33.75299274393659,summer
New York,2011-06-12,27.798726992820335,summer
New York,2011-06-13,28.0655142579998,summer
New York,2011-06-14,25.099216547585,summer
New York,2011-06-15,16.388770234021106,summer
New York,2011-06-16,33.721065982450035,summer
New York,2011-06-17,23.595320025211606,summer
New York,2011-06-18,28.96307309684753,summer
New York,2011-06-19,20.735112630094157,summer
New York,2011-06-20,27.10463583154205,summer
New York,2011-06-21,20.520540865023868,summer
New York,2011-06-22,27.086250600710574,summer
New York,2011-06-23,18.86815607336273,summer
New York,2011-06-24,24.46394230210054,summer
New York,2011-06-25,21.561328592827557,summer
New York,2011-06-26,16.12073458953492,summer
New York,2011-06-27,14.623752105098633,summer
New York,2011-06-28,16.112253183152404,summer
New York,2011-06-29,12.78334535142437,summer
New York,2011-06-30,24.43115781104237,summer
New York,2011-07-01,23.96986906228732,summer
New York,2011-07-02,27.231993383828666,summer
New York,2011-07-03,17.637339072353306,summer
New York,2011-07-04,32.763048272765644,summer
New York,2011-07-05,28.502032944125077,summer
New York,2011-07-06,29.825972934031686,summer
New York,2011-07-07,20.217992630761604,summer
New York,2011-07-08,27.76117259081222,summer
New York,2011-07-09,16.197622910222663,summer
New York,2011-07-10,24.624810745416127,summer
New York,2011-07-11,17.685516185181257,summer
New York,2011-07-12,20.85601232890145,summer
New York,2011-07-13,32.254704379724785,summer
New York,2011-07-14,27.67895941748088,summer
New York,2011-07-15,27.07986381460705,summer
New York,2011-07-16,31.08717184554308,summer
New York,2011-07-17,25.710847593849586,summer
New York,2011-07-18,15.332624540774782,summer
New York,2011-07-19,27.514289177680947,summer
New York,2011-07-20,26.24039601073457,summer
New York,2011-07-21,18.146904147718036,summer
New York,2011-07-22,36.92075178797225,summer
New York,2011-07-23,36.63313835065329,summer
New York,2011-07-24,25.93805280384302,summer
New York,2011-07-25,20.221044238425492,summer
New York,2011-07-26,28.557930346877423,summer
New York,2011-07-27,28.394517544915466,summer
New York,2011-07-28,23.910639348583885,summer
New York,2011-07-29,17.132687962870158,summer
New York,2011-07-30,29.28830254580764,summer
New York,2011-07-31,29.646602204781672,summer
New York,2011-08-01,31.569829004010565,summer
New York,2011-08-02,19.721002408470984,summer
New York,2011-08-03,27.968895332537475,summer
New York,2011-08-04,11.976696214833964,summer
New York,2011-08-05,36.64011590685829,summer
New York,2011-08-06,25.04285603502872,summer
New York,2011-08-07,22.60543096565811,summer
New York,2011-08-08,22.649987141123688,summer
New York,2011-08-09,30.332604662673074,summer
New York,2011-08-10,29.162786571110242,summer
New York,2011-08-11,38.195759338819656,summer
New York,2011-08-12,20.4795716315158,summer
New York,2011-08-13,20.77958374295523,summer
New York,2011-08-14,20.90377540244351,summer
New York,2011-08-15,24.020050389594328,summer
New York,2011-08-16,22.534627902796743,summer
New York,2011-08-17,31.372471327924835,summer
New York,2011-08-18,25.17899269107355,summer
New York,2011-08-19,28.389087609885365,summer
New York,2011-08-20,29.807932990308736,summer
New York,2011-08-21,18.909640280191702,summer
New York,2011-08-22,16.187372099134947,summer
New York,2011-08-23,27.53689090186888,summer
New York,2011-08-24,29.96407704136599,summer
New York,2011-08-25,20.121551175484964,summer
New York,2011-08-26,17.78342814630234,summer
New York,2011-08-27,31.089646970027097,summer
New York,2011-08-28,28.050905471220165,summer
New York,2011-08-29,35.458424875271334,summer
New York,2011-08-30,25.185059302269266,summer
New York,2011-08-31,17.771263463398178,summer
New York,2011-09-01,24.008818378026184,autumn
New York,2011-09-02,14.158180143899106,autumn
New York,2011-09-03,4.362053768503625,autumn
New York,2011-09-04,12.236624314051634,autumn
New York,2011-09-05,12.593195244200077,autumn
New York,2011-09-06,19.417669246572753,autumn
New York,2011-09-07,11.633457579006087,autumn
New York,2011-09-08,14.44976542859799,autumn
New York,2011-09-09,12.86661963660885,autumn
New York,2011-09-10,12.029381842717873,autumn
New York,2011-09-11,12.713763604622999,autumn
New York,2011-09-12,8.352740542278733,autumn
New York,2011-09-13,13.94236204590708,autumn
New York,2011-09-14,12.450283969350533,autumn
New York,2011-09-15,13.320113349861312,autumn
New York,2011-09-16,16.653904878712844,autumn
New York,2011-09-17,16.12487329430811,autumn
New York,2011-09-18,20.429942554581785,autumn
New York,2011-09-19,19.99415517396586,autumn
New York,2011-09-20,11.592002105290518,autumn
New York,2011-09-21,15.19307253801605,autumn
New York,2011-09-22,2.323406537567301,autumn
New York,2011-09-23,16.63278516769885,autumn
New York,2011-09-24,21.0530093428669,autumn
New York,2011-09-25,16.790860678945734,autumn
New York,2011-09-26,15.766382761838642,autumn
New York,2011-09-27,13.951475797506745,autumn
New York,2011-09-28,22.789437720517686,autumn
New York,2011-09-29,14.575235092889285,autumn
New York,2011-09-30,7.392212922715446,autumn
New York,2011-10-01,17.883808429056106,autumn
New York,2011-10-02,18.202164340805048,autumn
New York,2011-10-03,14.115101012217949,autumn
New York,2011-10-04,11.625284922824948,autumn
New York,2011-10-05,13.483603411947808,autumn
New York,2011-10-06,16.462891740507672,autumn
New York,2011-10-07,14.934856518931857,autumn
New York,2011-10-08,21.336273255370703,autumn
New York,2011-10-09,18.780967841981298,autumn
New York,2011-10-10,8.75982247113143,autumn
New York,2011-10-11,5.743057783447117,autumn
New York,2011-10-12,27.11158142605822,autumn
New York,2011-10-13,21.69359824589246,autumn
